"","Reach_Name","SITE","PU_Gap_Code","Site_Type","COUNT","Event_Date","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LARVAE","PUPAE","ADULTS","TOTAL","X._SUB","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"3433","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","G. Wallace","918","Thienemanniella sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182
"3434","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","G. Wallace","805","Thienemannimyia gr. sp.",12,1,NA,13,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"3435","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","G. Wallace","998","Tribelos jucundum",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"Tribelos jucundum",NA,NA,NA
"3436","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","1169","Acerpenna sp.",2,NA,NA,2,100,NA,"N","N","Y","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Acerpenna",NA,"sp.",NA,NA,568546
"3437","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","146","Callibaetis sp.",2,NA,NA,2,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Callibaetis",NA,"sp.",NA,NA,100903
"3438","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","147","Centroptilum sp.",4,NA,NA,4,100,NA,"N","N","N","Y",0,"anafroptilum","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Centroptilum",NA,"sp.",NA,NA,100873
"3439","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","153","Caenis sp.",3,NA,NA,3,100,NA,"N","N","Y","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis",NA,"sp.",NA,NA,101478
"3440","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","200","Hexagenia sp.",1,NA,NA,1,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Ephemeridae","","",NA,"Hexagenia",NA,"sp.",NA,NA,101537
"3441","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","225","Stenacron interpunctatum",4,NA,NA,4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron",NA,"Stenacron interpunctatum",NA,NA,100714
"3442","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","269","Calopteryx sp.",2,NA,NA,2,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Calopterygidae","","",NA,"Calopteryx",NA,"sp.",NA,NA,102052
"3443","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","272","Argia sp.",1,NA,NA,1,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"3444","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","1580","Macromiidae",1,NA,NA,1,100,1,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Macromiidae","","",NA,"",NA,"",NA,NA,591727
"3445","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","544","Cheumatopsyche sp.",7,NA,NA,7,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"3446","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","565","Hydropsyche sp.",5,NA,NA,5,100,NA,"N","N","Y","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Hydropsyche",NA,"sp.",NA,NA,115453
"3447","F10","F10","kasky2113","focal",426,"7/14/2014","Freshwater","EcoAnalysts","6940.03-12","A. Navesky","573","Hydroptila sp.",4,1,NA,5,100,NA,"N","N","N","Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydroptilidae","","",NA,"Hydroptila",NA,"sp.",NA,NA,115641
"3448","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","2368","Corbicula sp.",22,NA,NA,22,100,NA,"N","N","N","Y",2,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","",NA,"Corbicula",NA,"sp.",NA,NA,81385
"3449","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","101","Sphaeriidae",1,NA,NA,1,100,1,"Y","N","N","Y",0,"musculium?","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"",NA,"",NA,NA,112737
"3450","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","93","Physa sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"3451","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","439","Ancyronyx variegatus",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Ancyronyx",NA,"Ancyronyx variegatus",NA,NA,NA
"3452","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","477","Stenelmis sp.",1,NA,1,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"3453","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","1032","Ceratopogoninae",1,NA,NA,1,100,NA,"N","Y","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Ceratopogonidae","Ceratopogoninae","",NA,"",NA,"",NA,NA,127076
"3454","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","768","Ablabesmyia mallochi",10,NA,NA,10,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"3455","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","3883","Ablabesmyia rhamphe gr.",26,NA,NA,26,100,1,"N","N","N","Y",0,"#26, imm. 3-seg palps agg.","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia rhamphe gr.",NA,NA,0
"3456","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","930","Chironomus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
"3457","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","1006","Cladotanytarsus sp.",128,1,NA,129,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"3458","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","934","Cryptochironomus sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"3459","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","938","Cryptotendipes sp.",15,NA,NA,15,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptotendipes",NA,"sp.",NA,NA,129394
"3460","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","3662","Dicrotendipes neomodestus",20,NA,NA,20,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"3461","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","953","Harnischia sp.",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Harnischia",NA,"sp.",NA,NA,129516
"3462","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","966","Paracladopelma sp.",2,1,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597
"3463","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","967","Paralauterborniella nigrohalteralis",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paralauterborniella",NA,"Paralauterborniella nigrohalteralis",NA,NA,129619
"3464","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","1015","Paratanytarsus sp.",13,NA,NA,13,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"3465","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","970","Paratendipes sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes",NA,"sp.",NA,NA,129623
"3466","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","973","Phaenopsectra sp.",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra",NA,"sp.",NA,NA,129637
"3467","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","975","Polypedilum flavum",4,NA,NA,4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"3468","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","3320","Polypedilum halterale gr.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum halterale gr.",NA,NA,NA
"3469","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","979","Polypedilum illinoense gr.",27,NA,NA,27,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"3470","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","983","Polypedilum scalaenum gr.",45,NA,NA,45,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"3471","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","799","Procladius sp.",7,NA,NA,7,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"3472","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","2264","Rheosmittia sp.",125,NA,NA,125,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Rheosmittia",NA,"sp.",NA,NA,129107
"3473","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","1345","Saetheria sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"sp.",NA,NA,129735
"3474","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","3311","Saetheria tylus",32,1,NA,33,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"3475","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","1023","Stempellinella sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Stempellinella",NA,"sp.",NA,NA,129969
"3476","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","995","Stenochironomus sp.",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus",NA,"sp.",NA,NA,129746
"3477","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","1029","Tanytarsus sp.",44,NA,NA,44,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"3478","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","G. Wallace","805","Thienemannimyia gr. sp.",5,1,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"3479","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","749","Tipulidae",1,NA,NA,1,100,1,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","Tipulidae","","",NA,"",NA,"",NA,NA,118840
"3480","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","1271","Gonomyia sp.",1,NA,NA,1,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","Tipulidae","","",NA,"Gonomyia",NA,"sp.",NA,NA,120640
"3481","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","143","Acerpenna pygmaea",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Acerpenna",NA,"Acerpenna pygmaea",NA,NA,206620
"3482","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","138","Baetis intercalaris",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis intercalaris",NA,NA,100808
"3483","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","147","Centroptilum sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"anafroptilum","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Centroptilum",NA,"sp.",NA,NA,100873
"3484","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","201","Heptageniidae",1,NA,NA,1,100,1,"Y","N","N","Y",0,"stenacron?","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"",NA,"",NA,NA,100504
"3485","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","266","Aeshnidae",1,NA,NA,1,100,NA,"Y","N","N","Y",0,"basiaeschna?","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"",NA,"",NA,NA,101596
"3486","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","269","Calopteryx sp.",1,NA,NA,1,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Calopterygidae","","",NA,"Calopteryx",NA,"sp.",NA,NA,102052
"3487","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","2433","Coenagrion/Enallagma sp.",2,NA,NA,2,100,NA,"N","Y","N","Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Coenagrion/Enallagma",NA,"sp.",NA,NA,NA
"3488","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","544","Cheumatopsyche sp.",5,NA,NA,5,100,NA,"N","N","N","Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"3489","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","573","Hydroptila sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydroptilidae","","",NA,"Hydroptila",NA,"sp.",NA,NA,115641
"3490","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","593","Nectopsyche sp.",1,NA,NA,1,100,1,"N","Y","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Leptoceridae","","",NA,"Nectopsyche",NA,"sp.",NA,NA,116651
"3491","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","1157","Hyalella sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella",NA,"sp.",NA,NA,94025
"3492","F11","F11","kasky2146","focal",353,"8/9/2013","Freshwater","EcoAnalysts","6940.03-13","A. Navesky","121","Ostracoda",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Ostracoda","","","","","","","","","","",NA,"",NA,"",NA,NA,84195
"3493","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","126","Acari",NA,NA,1,1,100,1,"N","N","Y","Y",0,"","Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","","","","","","","","",NA,"",NA,"",NA,NA,82754
"3494","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","L. Flaherty","28","Naididae",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","",NA,"",NA,"",NA,NA,68854
"3495","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","L. Flaherty","10","Tubificidae",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Tubificidae","","",NA,"",NA,"",NA,NA,68585
"3496","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","93","Physa sp.",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"3497","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","439","Ancyronyx variegatus",2,NA,30,32,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Ancyronyx",NA,"Ancyronyx variegatus",NA,NA,NA
"3498","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","447","Dubiraphia sp.",NA,NA,1,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Dubiraphia",NA,"sp.",NA,NA,114126
"3499","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","452","Macronychus glabratus",1,NA,1,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Macronychus",NA,"Macronychus glabratus",NA,NA,114213
"3500","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","477","Stenelmis sp.",7,NA,NA,7,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"3501","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","A. Navesky","490","Berosus sp.",NA,NA,1,1,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Hydrophilidae","","",NA,"Berosus",NA,"sp.",NA,NA,112812
"3502","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","G. Wallace","768","Ablabesmyia mallochi",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"3503","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","G. Wallace","3883","Ablabesmyia rhamphe gr.",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia rhamphe gr.",NA,NA,0
"3504","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","G. Wallace","2211","Alotanypus sp.",1,NA,NA,1,100,1,"N","N","N","Y",0,"#8","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Macropelopiini",NA,"Alotanypus",NA,"sp.",NA,NA,206646
"3505","F11","F11","kasky2146","focal",535,"7/14/2014","Freshwater","EcoAnalysts","6940.03-14","G. Wallace","930","Chironomus sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
