"","EA_Dataset","PU_Gap_Code","Reach_Name","Event_Date","REP","COUNT","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LIFE_STAGE","ABUNDANCE","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","LARGE_RARE_TAXA","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"6104","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","1318","Pseudocloeon sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Pseudocloeon",NA,"sp.",NA,NA,100771
"6105","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","153","Caenis sp.","LARVAE",8,NA,"Y","Y","Y",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis",NA,"sp.",NA,NA,101478
"6106","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","226","Maccaffertium exiguum","LARVAE",1,1,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Maccaffertium",NA,"Maccaffertium exiguum",NA,NA,100514
"6107","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","234","Maccaffertium terminatum","LARVAE",5,1,"N","N","N",NA,"Y",4,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Maccaffertium",NA,"Maccaffertium terminatum",NA,NA,100542
"6108","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","1213","Stenacron sp.","LARVAE",8,NA,"Y","N","Y",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron",NA,"sp.",NA,NA,100713
"6109","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","264","Tricorythodes sp.","LARVAE",122,NA,"N","N","N",NA,"Y",3,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Leptohyphidae","","",NA,"Tricorythodes",NA,"sp.",NA,NA,101405
"6110","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","3772","Basiaeschna janata","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"Basiaeschna",NA,"Basiaeschna janata",NA,NA,NA
"6111","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","272","Argia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"6112","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","1273","Corduliidae","LARVAE",1,NA,"N","N","Y",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Corduliidae","","",NA,"",NA,"",NA,NA,102020
"6113","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","1582","Macromia sp.","LARVAE",1,NA,"Y","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Macromiidae","","",NA,"Macromia",NA,"sp.",NA,NA,101918
"6114","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","544","Cheumatopsyche sp.","LARVAE",143,NA,"N","N","N",NA,"Y",22,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"6115","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","565","Hydropsyche sp.","LARVAE",18,NA,"N","Y","N",NA,"Y",4,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Hydropsyche",NA,"sp.",NA,NA,115453
"6116","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","590","Ceraclea sp.","LARVAE",5,1,"N","N","N",NA,"Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Leptoceridae","","",NA,"Ceraclea",NA,"sp.",NA,NA,116684
"6117","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","593","Nectopsyche sp.","LARVAE",15,NA,"N","N","N",NA,"Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Leptoceridae","","",NA,"Nectopsyche",NA,"sp.",NA,NA,116651
"6118","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","629","Pycnopsyche sp.","LARVAE",1,1,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Limnephilidae","","",NA,"Pycnopsyche",NA,"sp.",NA,NA,116409
"6119","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","1157","Hyalella sp.","LARVAE",9,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella",NA,"sp.",NA,NA,94025
"6120","2","kasky1976","F1","7/16/2014",NA,538,"Freshwater","EcoAnalysts","6940.02-33","B. Sloniker","125","Cambaridae","LARVAE",1,NA,"N","Y","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336
"6121","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","2368","Corbicula sp.","LARVAE",4,NA,"N","N","N",NA,"Y",1,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","",NA,"Corbicula",NA,"sp.",NA,NA,81385
"6122","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","102","Musculium sp.","LARVAE",2,NA,"N","N","N",NA,"Y",1,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"Musculium",NA,"sp.",NA,NA,81427
"6123","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","93","Physa sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"6124","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","477","Stenelmis sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"6125","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","772","Ablabesmyia sp.","LARVAE",2,NA,"N","Y","N",NA,"Y",0,"3-seg palp","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"sp.",NA,NA,128079
"6126","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","768","Ablabesmyia mallochi","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"6127","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","930","Chironomus sp.","LARVAE",10,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
"6128","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","1006","Cladotanytarsus sp.","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"6129","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","838","Corynoneura sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Corynoneura",NA,"sp.",NA,NA,128563
"6130","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","853","Cricotopus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"sp.",NA,NA,128575
"6131","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","839","Cricotopus bicinctus gr.","LARVAE",10,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA
"6132","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","934","Cryptochironomus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"6133","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","3662","Dicrotendipes neomodestus","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"6134","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","2289","Kloosia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Kloosia",NA,"sp.",NA,NA,NA
"6135","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","788","Labrundinia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia",NA,"sp.",NA,NA,128173
"6136","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","871","Lopescladius sp.","LARVAE",1,1,"N","N","N",NA,"Y",0,"#6","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Lopescladius",NA,"sp.",NA,NA,128811
"6137","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","878","Nanocladius sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Nanocladius",NA,"sp.",NA,NA,128844
"6138","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","1031","Orthocladius Complex","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Orthocladius",NA,"Orthocladius Complex",NA,NA,NA
"6139","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","966","Paracladopelma sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597
"6140","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","967","Paralauterborniella nigrohalteralis","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paralauterborniella",NA,"Paralauterborniella nigrohalteralis",NA,NA,129619
"6141","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","1015","Paratanytarsus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"6142","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","975","Polypedilum flavum","LARVAE",102,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"6143","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","979","Polypedilum illinoense gr.","LARVAE",25,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"6144","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","983","Polypedilum scalaenum gr.","LARVAE",8,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"6145","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","799","Procladius sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"6146","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","1017","Rheotanytarsus exiguus gr.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus exiguus gr.",NA,NA,NA
"6147","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","3311","Saetheria tylus","LARVAE",10,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"6148","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","1029","Tanytarsus sp.","LARVAE",11,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"6149","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","918","Thienemanniella sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182
"6150","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","805","Thienemannimyia gr. sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"6151","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","G. Wallace","999","Tribelos sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"sp.",NA,NA,129820
"6152","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","138","Baetis intercalaris","LARVAE",36,NA,"N","N","N",NA,"Y",11,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis intercalaris",NA,NA,100808
"6153","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","147","Centroptilum sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Centroptilum",NA,"sp.",NA,NA,100873
"6154","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","2406","Paracloeodes minutus","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Paracloeodes",NA,"Paracloeodes minutus",NA,NA,100901
"6155","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","2652","Plauditus sp.","LARVAE",1,1,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Plauditus",NA,"sp.",NA,NA,568553
"6156","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","1318","Pseudocloeon sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Pseudocloeon",NA,"sp.",NA,NA,100771
"6157","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","1431","Caenis hilaris","LARVAE",8,1,"N","N","N",NA,"Y",6,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis",NA,"Caenis hilaris",NA,NA,101486
"6158","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","234","Maccaffertium terminatum","LARVAE",4,NA,"N","N","N",NA,"Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Maccaffertium",NA,"Maccaffertium terminatum",NA,NA,100542
"6159","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","264","Tricorythodes sp.","LARVAE",20,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Leptohyphidae","","",NA,"Tricorythodes",NA,"sp.",NA,NA,101405
"6160","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","272","Argia sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"6161","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","1582","Macromia sp.","LARVAE",1,NA,"Y","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Macromiidae","","",NA,"Macromia",NA,"sp.",NA,NA,101918
"6162","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","544","Cheumatopsyche sp.","LARVAE",164,NA,"N","N","N",NA,"Y",12,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"6163","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","565","Hydropsyche sp.","LARVAE",21,NA,"N","Y","N",NA,"Y",3,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Hydropsyche",NA,"sp.",NA,NA,115453
"6164","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","593","Nectopsyche sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Leptoceridae","","",NA,"Nectopsyche",NA,"sp.",NA,NA,116651
"6165","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","118","Gammarus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Gammaridae","","",NA,"Gammarus",NA,"sp.",NA,NA,93773
"6166","2","kasky2111","F2","7/26/2013",NA,463,"Freshwater","EcoAnalysts","6940.02-34","B. Sloniker","125","Cambaridae","LARVAE",1,NA,"N","Y","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336
"6167","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","102","Musculium sp.","LARVAE",2,NA,"N","N","N",NA,"Y",1,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"Musculium",NA,"sp.",NA,NA,81427
"6168","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","70","Glossiphoniidae","LARVAE",1,NA,"Y","N","N",NA,"Y",0,"","Animalia","Annelida","","Clitellata","Hirudinida","Euhirudinea","","Rhynchobdellida","","","","Glossiphoniidae","","",NA,"",NA,"",NA,NA,69357
"6169","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","93","Physa sp.","LARVAE",37,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"6170","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","3781","Micromenetus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Planorbidae","","",NA,"Micromenetus",NA,"sp.",NA,NA,76643
"6171","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","439","Ancyronyx variegatus","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Ancyronyx",NA,"Ancyronyx variegatus",NA,NA,NA
"6172","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","452","Macronychus glabratus","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Macronychus",NA,"Macronychus glabratus",NA,NA,114213
"6173","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","477","Stenelmis sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"6174","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","772","Ablabesmyia sp.","LARVAE",23,NA,"Y","N","N",NA,"Y",0,"3-seg palp","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"sp.",NA,NA,128079
"6175","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","768","Ablabesmyia mallochi","LARVAE",8,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"6176","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","930","Chironomus sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
